Ensembl_ID	count	chromosome	start	end
ENSG00000169752	0.0	15	75935969	76059795
ENSG00000204568	2956.0	6	30617709	30626395
ENSG00000169756	6571.57	2	108534355	108687246
ENSG00000169758	3.0	15	76059837	76229121
ENSG00000215853	0.0	1	152153595	152159228
ENSG00000093144	2475.0	6	127288710	127343609
ENSG00000261611	20.22	16	71447600	71489311
ENSG00000036672	7.0	11	119355215	119381726
ENSG00000177551	0.0	1	115836377	115843917
ENSG00000164822	0.0	8	6924693	6926076
ENSG00000143401	2976.0	1	150218417	150236156
ENSG00000163982	0.0	4	4188803	4226889
ENSG00000069493	76.94	12	9664969	9699555
ENSG00000153707	27.0	9	8314246	10612723
ENSG00000134873	0.0	13	95433604	95579759
ENSG00000170871	5056.0	4	6781375	6884170
ENSG00000156885	0.0	16	31427731	31428428
ENSG00000082497	11.0	1	210232799	210246631
ENSG00000057757	1392.0	1	23778405	23788232
ENSG00000187815	180.0	1	40477215	40496343
ENSG00000105865	449.0	7	107563484	107578464
ENSG00000105866	1067.0	7	21428034	21514822
ENSG00000135040	1807.0	9	85941146	86022298
ENSG00000131037	34.0	19	55072020	55087923
ENSG00000131746	12.0	17	40475828	40501597
ENSG00000131747	19670.0	17	40388516	40417950
ENSG00000106459	855.0	7	129611714	129757082
ENSG00000135046	24336.0	9	73151757	73170393
ENSG00000135049	1856.0	9	85546539	85742029
ENSG00000135048	5087.0	9	71683366	71816690
ENSG00000131748	441.0	17	39637065	39663484
ENSG00000142798	7181.0	1	21822245	21937297
ENSG00000080822	3547.73	3	98497912	98523066
ENSG00000083828	1013.0	19	57769655	57819939
ENSG00000146090	0.0	5	180100791	180209153
ENSG00000165807	10.0	14	64549902	64589380
ENSG00000146094	10.0	5	177501907	177511274
ENSG00000171823	281.0	12	1565993	1594165
ENSG00000149016	204.53	11	62575045	62592177
ENSG00000080824	71252.33	14	102080738	102139699
ENSG00000145217	0.0	4	979073	993440
ENSG00000145216	2835.28	4	53377643	53460861
ENSG00000177733	2511.0	5	137745651	137754376
ENSG00000145214	585.0	4	958887	986895
ENSG00000183044	666.0	16	8674565	8784575
ENSG00000109113	8456.0	17	28714281	28718429
ENSG00000197584	0.0	3	178272932	178844429
ENSG00000240230	476.64	7	898778	975599
ENSG00000116221	4345.0	1	54184041	54225464
ENSG00000240583	13.84	7	30911694	30925516
ENSG00000165555	3.0	14	77394021	77423517
ENSG00000183048	625.84	17	81712236	81721016
ENSG00000183049	581.0	10	12349482	12835545
ENSG00000139793	12536.0	13	97221434	97394120
ENSG00000187601	1040.0	X	55452105	55453566
ENSG00000011638	1645.0	16	21158377	21180616
ENSG00000187607	3683.02	17	15699577	15720787
ENSG00000139797	0.0	13	98175785	98177265
ENSG00000187605	618.0	2	73986404	74108176
ENSG00000147145	15.0	X	78747709	78757094
ENSG00000147144	7.0	X	49053572	49069857
ENSG00000187608	1029.0	1	1001138	1014541
ENSG00000205718	0.0	19	7037748	7040179
ENSG00000180658	0.57	6	131699644	131701401
ENSG00000147140	32496.07	X	71283192	71301168
ENSG00000162851	1177.0	1	246540560	246566324
ENSG00000166801	3783.0	11	59142748	59155039
ENSG00000166800	0.0	11	18455824	18479600
ENSG00000166803	1090.31	15	64364311	64387687
ENSG00000198835	82.0	1	228149852	228159826
ENSG00000188404	1.0	1	169690667	169711698
ENSG00000159899	315.0	9	35792154	35809732
ENSG00000188408	0.0	X	26216169	26218270
ENSG00000043039	0.0	11	129375940	129452279
ENSG00000198959	21115.0	20	38127387	38166578
ENSG00000198216	0.0	1	181413102	181808084
ENSG00000115665	0.0	2	107986523	108013994
ENSG00000135363	0.0	11	33858576	33892289
ENSG00000115661	977.0	2	219245455	219250337
ENSG00000163328	650.0	2	174431571	174487094
ENSG00000169800	0.0	Y	22168542	22182982
ENSG00000160339	0.0	9	134880812	134887520
ENSG00000111665	815.0	12	6844793	6852066
ENSG00000259823	0.0	1	248718649	248755739
ENSG00000115919	103.0	2	142877498	143055832
ENSG00000163322	1126.0	4	83459517	83523348
ENSG00000163453	1276.0	4	57030773	57110385
ENSG00000169807	0.0	Y	22071756	22096007
ENSG00000240053	81.07	6	31670167	31673776
ENSG00000084090	19166.0	2	96184859	96208825
ENSG00000084093	13266.0	4	56907876	56966678
ENSG00000137996	3231.0	1	100266207	100292769
ENSG00000158806	1.0	8	22024125	22036897
ENSG00000105289	1.0	19	3708109	3750813
ENSG00000214102	0.0	7	141708353	141731271
ENSG00000125149	793.0	16	67109958	67148539
ENSG00000109705	4.0	4	13540830	13545050
ENSG00000183291	5621.0	1	86862445	86914424
ENSG00000127314	12886.12	12	68610839	68671901
ENSG00000105287	496.0	19	46674275	46717127
ENSG00000180383	0.0	20	31465506	31476757
ENSG00000048462	0.0	16	11965107	11968068
ENSG00000127311	696.0	12	66302545	66347645
ENSG00000157992	0.0	2	27442366	27446481
ENSG00000196169	0.0	17	74326210	74355820
ENSG00000111664	23.0	12	6839954	6847393
ENSG00000162585	331.0	1	2184461	2212720
ENSG00000146476	2936.0	6	151452258	151470101
ENSG00000135912	800.0	2	218710845	218755416
ENSG00000040531	250.0	17	3636468	3661542
ENSG00000003509	723.0	2	37231631	37253403
ENSG00000136247	1375.0	7	6577434	6589374
ENSG00000136244	336.0	7	22725884	22732002
ENSG00000136243	663.0	7	23181827	23201011
ENSG00000136240	22239.0	7	6445953	6484242
ENSG00000161921	11.0	17	4733526	4739922
ENSG00000167232	2606.0	19	23304991	23395560
ENSG00000152078	193.88	1	95117338	95197607
ENSG00000137198	260.0	6	16238580	16295549
ENSG00000259171	11.37	14	20684587	20700576
ENSG00000138356	4626.0	2	200585868	200677064
ENSG00000115009	1.0	2	227813842	227817564
ENSG00000253159	872.2	5	141430589	141512979
ENSG00000213593	3119.98	11	57712600	57740973
ENSG00000137193	489.0	6	37170203	37175426
ENSG00000205362	5.0	16	56638666	56640087
ENSG00000205363	3.0	15	73735431	73752747
ENSG00000205307	0.0	7	100572228	100573820
ENSG00000138684	0.0	4	122612628	122621069
ENSG00000138685	11467.0	4	122826708	122898236
ENSG00000138686	2014.0	4	121824440	121870497
ENSG00000105131	2.0	19	15226919	15233435
ENSG00000142937	34093.0	1	44775251	44778779
ENSG00000189068	0.0	19	54040825	54063953
ENSG00000241186	0.0	3	46574534	46582463
ENSG00000260734	0.0	16	71430262	71433376
ENSG00000186687	1108.0	5	131170810	131205426
ENSG00000188549	1380.0	15	40331452	40340967
ENSG00000178199	1.0	6	149446795	149485061
ENSG00000178761	1601.0	15	74899987	74907121
ENSG00000271079	5.71	7	143571801	143574387
ENSG00000157703	0.0	7	138594285	138701352
ENSG00000072778	5760.0	17	7217125	7225273
ENSG00000279686	4.44	5	139442316	139462707
ENSG00000102678	18.0	13	21671383	21704498
ENSG00000146540	1918.0	7	996986	1138260
ENSG00000136021	10358.0	12	100267140	100341724
ENSG00000203756	3.0	6	129831244	129861547
ENSG00000077514	883.0	11	74493851	74669117
ENSG00000146232	570.0	6	44258166	44265788
ENSG00000146233	3.0	6	46549580	46652830
ENSG00000060718	874.0	1	102876467	103108496
ENSG00000204256	4991.0	6	32968660	32981505
ENSG00000168566	1034.0	6	7590199	7611967
ENSG00000239998	0.0	19	54572920	54590287
ENSG00000164403	193.0	5	132822141	132830898
ENSG00000148053	2.0	9	84668551	85027070
ENSG00000141013	722.0	16	90019629	90044975
ENSG00000164400	1.0	5	132073790	132076170
ENSG00000148057	30.0	9	83623049	83644130
ENSG00000164405	959.0	5	132866560	132868031
ENSG00000164404	6.0	5	132861181	132866884
ENSG00000198885	104.0	2	96325331	96330517
ENSG00000198887	4559.0	9	70258962	70354888
ENSG00000172817	3.0	8	64587763	64798761
ENSG00000198881	0.0	X	64224196	64230631
ENSG00000198883	0.0	X	152988824	152994127
ENSG00000166664	0.08	15	30357766	30393849
ENSG00000172819	505.0	12	53210567	53232980
ENSG00000172818	0.0	11	65787022	65797219
ENSG00000100504	5168.0	14	50857891	50944736
ENSG00000100505	3.0	14	50975262	51096061
ENSG00000182022	19.0	10	124007666	124093607
ENSG00000244752	0.0	22	25219522	25231869
ENSG00000249853	0.0	6	114055586	114343045
ENSG00000244754	5305.0	13	32432417	32538885
ENSG00000282804	0.0	6	24797373	24809798
ENSG00000226887	0.0	4	52722618	52751640
ENSG00000091542	7092.0	17	18183078	18209954
ENSG00000186732	0.0	22	43411196	43507848
ENSG00000204149	146.79	10	49982190	50010499
ENSG00000165868	2730.0	10	116671192	116849741
ENSG00000134917	4.0	11	130404925	130428993
ENSG00000260836	27.05	15	82540032	82555932
ENSG00000204140	0.0	6	35781017	35793675
ENSG00000267022	27.09	19	44025354	44087318
ENSG00000106290	786.0	7	100107070	100119841
ENSG00000204147	269.54	10	50739318	50816495
ENSG00000178343	7.0	4	42397839	42402487
ENSG00000178342	0.0	18	79863668	79900184
ENSG00000206432	368.0	18	5882072	5895955
ENSG00000124772	2.0	6	36740775	36840002
ENSG00000206127	30.89	15	32445106	32455634
ENSG00000074800	143632.0	1	8861002	8879249
ENSG00000074803	0.0	15	48191664	48304078
ENSG00000268163	2.82	19	57437970	57477536
ENSG00000125319	185.0	17	44141906	44162476
ENSG00000163235	1.0	2	70447280	70554193
ENSG00000123569	0.0	X	104011147	104013687
ENSG00000085382	1590.0	6	104728093	104859919
ENSG00000111432	0.0	12	130162459	130165740
ENSG00000101901	1235.0	X	111665811	111760649
ENSG00000153283	8.0	3	111292719	111665750
ENSG00000116586	522.0	1	156054752	156058510
ENSG00000116584	6627.0	1	155946851	156007070
ENSG00000257355	1.0	19	12017888	12052967
ENSG00000116580	4405.06	1	155749662	155859400
ENSG00000159176	50822.0	1	201483530	201509456
ENSG00000104375	1100.0	8	98401403	98942827
ENSG00000159173	0.0	1	201403768	201429866
ENSG00000104371	2.0	8	42374068	42377232
ENSG00000205189	2339.0	8	80485619	80526265
ENSG00000120279	102.0	6	152697895	152724567
ENSG00000136457	0.0	17	50464496	50468966
ENSG00000006611	0.0	11	17493895	17544416
ENSG00000180891	202.0	17	57861243	57955323
ENSG00000178605	1338.0	X	304529	318819
ENSG00000223547	1331.0	19	12064699	12081565
ENSG00000117984	1544.66	11	1752752	1764573
ENSG00000155229	4581.0	10	97458324	97498794
ENSG00000103855	2276.0	15	73683966	73714518
ENSG00000185559	0.0	14	100725705	100738224
ENSG00000151023	3.0	10	24981979	25062279
ENSG00000117983	0.0	11	1223066	1262172
ENSG00000099953	106.0	22	23768226	23784316
ENSG00000032219	995.0	14	58298385	58373887
ENSG00000175497	0.0	2	114442299	115845752
ENSG00000185551	2134.0	15	96325938	96340263
ENSG00000099954	0.0	22	17359949	17558149
ENSG00000101639	7613.0	18	12991362	13125052
ENSG00000101638	0.0	18	46667821	46759257
ENSG00000196549	1409.0	3	155024124	155183729
ENSG00000196542	0.0	3	161344792	161372880
ENSG00000174417	0.0	8	109086621	109119584
ENSG00000170113	2020.0	15	22773063	22829791
ENSG00000120875	28.0	8	29333064	29350668
ENSG00000174145	0.0	4	37244220	37449465
ENSG00000196544	232.0	17	8188333	8190907
ENSG00000175548	545.67	12	38316578	38329728
ENSG00000171643	0.0	5	76850001	76921650
ENSG00000197769	2.0	1	241995490	241999073
ENSG00000197766	25.0	19	859643	863630
ENSG00000197943	9.0	16	81739097	81962693
ENSG00000175544	1.0	11	67452406	67460313
ENSG00000171649	872.0	19	57578456	57593777
ENSG00000197763	630.0	3	126607052	126655155
ENSG00000168216	646.0	6	69675802	69797111
ENSG00000179431	583.0	11	35618419	35620868
ENSG00000239474	12.08	2	169509702	169526262
ENSG00000113407	16432.0	5	33440696	33469539
ENSG00000183340	887.0	11	96389989	96507574
ENSG00000274559	0.0	21	5972924	5973383
ENSG00000082269	1121.0	6	70412941	70561174
ENSG00000169239	482.19	X	15688830	15788409
ENSG00000275410	0.0	17	37686432	37745247
ENSG00000231396	0.0	4	9210657	9212608
ENSG00000151287	424.0	13	102765990	102773811
ENSG00000137648	0.0	11	118077012	118121890
ENSG00000140650	2403.82	16	8788823	8849331
ENSG00000064012	1373.0	2	201233443	201287711
ENSG00000169231	1154.0	1	155195588	155209051
ENSG00000169230	3556.15	5	177303774	177306959
ENSG00000140307	692.0	15	59638062	59657541
ENSG00000160360	3085.0	9	136327476	136359605
ENSG00000183813	0.0	3	32951574	32956349
ENSG00000089057	2414.0	20	4852356	5010293
ENSG00000177963	7757.0	11	207511	215113
ENSG00000089053	11258.0	12	121308245	121399896
ENSG00000261371	1.0	17	64319415	64413776
ENSG00000106617	1381.0	7	151556111	151877125
ENSG00000143252	1590.0	1	161314257	161375340
ENSG00000171462	40.0	6	43450352	43456632
ENSG00000124593	117.97	6	41780349	41790141
ENSG00000156500	116.0	X	134796789	134854610
ENSG00000013374	2156.0	7	151341699	151378449
ENSG00000013375	23603.0	6	83161150	83193936
ENSG00000153303	0.0	6	168055745	168081557
ENSG00000124596	249.0	6	41033627	41097787
ENSG00000161944	1.0	17	7101322	7115700
ENSG00000171469	2124.0	19	9604680	9621399
ENSG00000273706	0.0	17	36936785	36944612
ENSG00000161940	0.0	17	7023020	7030290
ENSG00000135452	1673.0	12	57738013	57750211
ENSG00000196664	0.0	X	12867083	12890380
ENSG00000185149	0.0	4	155208629	155217078
ENSG00000135451	372.0	12	49323236	49331731
ENSG00000142657	8751.0	1	10398592	10420144
ENSG00000135454	16.0	12	57623410	57633355
ENSG00000142655	467.0	1	10472288	10630758
ENSG00000196323	2561.0	11	130226677	130314686
ENSG00000226288	0.0	11	4581743	4593340
ENSG00000229579	0.0	4	9334658	9336609
ENSG00000089169	0.0	12	112570380	112898881
ENSG00000103591	2878.0	15	67201033	67255195
ENSG00000169583	6.0	9	136994635	136996803
ENSG00000229571	0.0	1	13068677	13077884
ENSG00000121966	0.0	2	136114349	136118165
ENSG00000121964	1070.0	2	143938068	144332568
ENSG00000160094	472.0	1	33256545	33300719
ENSG00000103460	0.0	16	52438005	52547802
ENSG00000160097	37.0	1	32862268	32872482
ENSG00000156886	0.0	16	31393312	31426505
ENSG00000102103	2757.0	X	48897912	48903143
ENSG00000102100	585.0	X	48903180	48911958
ENSG00000106624	132.0	7	44104361	44114562
ENSG00000203952	5.0	X	134237047	134246207
ENSG00000106153	10233.0	7	56101569	56106576
ENSG00000023839	26.0	10	99782732	99852192
ENSG00000101246	1216.0	20	63698642	63708025
ENSG00000102109	0.0	X	48831094	48835633
ENSG00000121210	2042.0	4	153466346	153636711
ENSG00000163050	265.0	1	226897536	226987545
ENSG00000275793	74.89	22	18605815	18611919
ENSG00000109132	0.0	4	41744082	41748970
ENSG00000109133	5360.0	4	41935120	41960572
ENSG00000159625	0.0	16	57694793	57731805
ENSG00000099715	0.0	Y	5000226	5742224
ENSG00000150867	2526.0	10	22534849	22714555
ENSG00000198753	74.3	X	153764196	153779346
ENSG00000131480	24.0	17	42844600	42850707
ENSG00000275113	0.0	X	49341192	49345922
ENSG00000103671	644.0	15	64387748	64455303
ENSG00000176014	53307.0	18	12307669	12344320
ENSG00000130559	4784.0	9	135808487	135907228
ENSG00000111424	520.0	12	47841537	47943048
ENSG00000150764	1638.0	11	111927144	112022584
ENSG00000165152	725.0	9	101473171	101533537
ENSG00000118402	474.0	6	79914812	79947580
ENSG00000188428	1221.04	6	8013567	8064414
ENSG00000002549	4717.0	4	17577192	17607972
ENSG00000118407	12.0	6	75291859	75493738
ENSG00000027001	1499.0	13	23730189	23889419
ENSG00000273025	0.01	15	72266746	72319946
ENSG00000152642	1145.0	3	32105689	32168713
ENSG00000162843	0.0	1	241652278	241802133
ENSG00000198758	0.0	1	109750080	109764027
ENSG00000124713	1.0	6	42960758	42963880
ENSG00000198821	0.0	1	167430640	167518610
ENSG00000110171	934.0	11	6448613	6474459
ENSG00000110172	2859.7	11	90201160	90223364
ENSG00000150760	12779.0	10	126905409	127452517
ENSG00000177943	22.0	9	136850943	136860799
ENSG00000134504	155.0	18	26454910	26657401
ENSG00000143303	136.0	1	156728442	156736960
ENSG00000177947	0.0	11	196738	200261
ENSG00000111348	393.0	12	14942017	14961728
ENSG00000167323	1072.0	11	3854527	4093210
ENSG00000143653	3484.0	1	246724047	246768137
ENSG00000198502	0.0	6	32517343	32530287
ENSG00000175066	2267.0	3	142157527	142225607
ENSG00000143878	10518.0	2	20447074	20449445
ENSG00000167325	13299.0	11	4094707	4138876
ENSG00000134056	429.0	5	69217760	69230129
ENSG00000131269	1253.0	X	75053172	75156732
ENSG00000135905	10914.0	2	224765090	225042445
ENSG00000135900	1472.0	2	223957404	223967714
ENSG00000135902	0.0	2	232525993	232536667
ENSG00000135903	1.0	2	222199888	222298996
ENSG00000188092	981.75	1	147928393	147993521
ENSG00000166321	60.0	10	73110375	73131828
ENSG00000131263	22528.55	X	74585217	74614617
ENSG00000166323	21.0	11	108308519	108467531
ENSG00000131264	0.0	X	73447254	73455245
ENSG00000166326	8831.0	11	35662805	35818007
ENSG00000188095	4.0	15	89760591	89778754
ENSG00000152705	0.0	5	134967906	135011707
ENSG00000172457	0.0	11	56741223	56748697
ENSG00000142794	1272.0	1	21440128	21485005
ENSG00000123064	2350.0	12	113157174	113185479
ENSG00000152700	9267.0	5	134601144	134649271
ENSG00000123066	7372.0	12	115953872	116277338
ENSG00000221938	0.0	7	144123176	144131188
ENSG00000100605	841.0	14	92936914	93116320
ENSG00000177511	0.0	18	57350813	57371731
ENSG00000175065	0.0	18	31376777	31414912
ENSG00000243244	1205.84	2	48529383	48598513
ENSG00000149483	418.0	11	61362001	61369509
ENSG00000149480	9608.0	11	62593214	62601840
ENSG00000132681	0.0	1	160151570	160186977
ENSG00000197745	0.0	11	62296277	62299064
ENSG00000121104	27.0	17	49710332	49789180
ENSG00000136908	427.0	9	127935099	127938484
ENSG00000149488	0.0	20	2536607	2641784
ENSG00000176029	0.0	11	8920076	8933006
ENSG00000184544	0.0	17	9771434	9791297
ENSG00000184545	17.0	11	1554044	1571920
ENSG00000178917	142.0	3	44498970	44510636
ENSG00000125657	1.0	19	6530999	6535928
ENSG00000069020	1100.0	5	66596361	67169595
ENSG00000163660	7615.0	3	157146508	157160760
ENSG00000163661	5325.0	3	157436789	157443628
ENSG00000163666	2.0	3	57197843	57226521
ENSG00000181191	2017.0	X	69160851	69165793
ENSG00000163840	1681.0	3	122564238	122575203
ENSG00000100105	548.0	22	31325804	31346232
ENSG00000125459	973.97	1	155610205	155614967
ENSG00000214827	26.83	X	155061622	155147937
ENSG00000163848	12185.0	3	125225561	125375354
ENSG00000196700	1226.0	20	63956702	63969865
ENSG00000188676	0.0	8	39934614	40016391
ENSG00000188677	1787.0	22	43999211	44172949
ENSG00000188674	0.0	2	208165343	208190073
ENSG00000188672	18.0	1	25362249	25430192
ENSG00000182257	10.0	22	46049478	46054144
ENSG00000114279	0.0	3	192139395	192767764
ENSG00000141519	66.0	17	80036632	80100613
ENSG00000162139	1441.0	11	74988134	75018893
ENSG00000164904	2275.99	5	126531200	126595418
ENSG00000244588	4.0	20	1226056	1296421
ENSG00000125656	1307.0	19	6361452	6368908
ENSG00000198846	256.0	8	58805418	59119208
ENSG00000186943	0.0	9	104569168	104570130
ENSG00000186130	2126.0	9	122908056	122913330
ENSG00000108666	785.0	17	32324565	32350023
ENSG00000108669	608.0	17	78674048	78782297
ENSG00000215440	443.1	20	58689131	58719238
ENSG00000198173	0.0	X	37008397	37011666
ENSG00000183726	5969.0	1	25337917	25362361
ENSG00000114450	15273.0	3	179396089	179451590
ENSG00000096872	670.0	9	26947039	27062930
ENSG00000157851	0.0	2	26847747	26950351
ENSG00000119203	4903.0	2	9423568	9473101
ENSG00000157856	4.0	2	26401916	26456711
ENSG00000152430	0.0	2	197726879	197786762
ENSG00000115274	90.8	2	74455023	74457960
ENSG00000139209	312.0	12	46764761	46832408
ENSG00000173918	125.0	17	79022814	79049788
ENSG00000136770	1369.0	10	21756537	22003769
ENSG00000105639	51.0	19	17824780	17848071
ENSG00000123454	0.0	9	133636360	133659344
ENSG00000095787	4595.0	10	28532493	28623112
ENSG00000109390	527.08	4	139266880	139302551
ENSG00000159685	490.0	3	126704220	126960406
ENSG00000271793	19.05	6	85557978	85615234
ENSG00000108448	240.06	17	18697998	18736118
ENSG00000164902	3509.0	5	126600268	126627252
ENSG00000184205	1752.0	X	53082367	53088540
ENSG00000091157	3242.74	18	56651343	57036606
ENSG00000108443	2439.99	17	59893046	59950564
ENSG00000160075	2001.0	1	1541673	1574869
ENSG00000004776	267.0	19	35754569	35758079
ENSG00000165671	9892.0	5	177133025	177300215
ENSG00000248487	70.5	3	51971426	51981199
ENSG00000226650	11.0	5	155013755	155018132
ENSG00000073803	1174.0	3	185282941	185489097
ENSG00000165678	11429.0	10	84139440	84153245
ENSG00000145020	26.0	3	49416775	49422753
ENSG00000177051	186.68	19	45710629	45730904
ENSG00000145022	732.0	3	49412206	49416475
ENSG00000103852	1494.0	15	99136323	99251223
ENSG00000177054	1412.0	11	19117099	19176422
ENSG00000153071	6565.0	5	39371675	39462300
ENSG00000213901	5.0	2	219161465	219170095
ENSG00000183251	0.0	11	5301014	5301946
ENSG00000266728	0.19	17	27623364	27640777
ENSG00000272047	1138.0	6	158168352	158199344
ENSG00000167815	7797.0	19	12796820	12801859
ENSG00000170502	624.0	4	87422582	87459454
